"","match_point","match_flag","coach_name","season_edits"
"3821",1,"draw","Brian Laws",2005
"3822",0,"lose","Brian Laws",2005
"3823",0,"lose","Brian Laws",2005
"3824",0,"lose","Brian Laws",2005
"3825",1,"draw","Brian Laws",2005
"3826",3,"win","Brian Laws",2005
"3827",0,"lose","Brian Laws",2005
"3828",0,"lose","Brian Laws",2005
"3829",3,"win","Brian Laws",2005
"3830",3,"win","Brian Laws",2005
"3831",1,"draw","Brian Laws",2005
"3832",0,"lose","Brian Laws",2005
"3833",3,"win","Brian Laws",2004
"3834",3,"win","Brian Laws",2004
"3835",1,"draw","Brian Laws",2004
"3836",1,"draw","Brian Laws",2004
"3837",3,"win","Brian Laws",2004
"3838",0,"lose","Brian Laws",2004
"3839",3,"win","Brian Laws",2004
"3840",1,"draw","Brian Laws",2004
"3841",1,"draw","Brian Laws",2004
"3842",3,"win","Brian Laws",2004
"3843",0,"lose","Brian Laws",2004
"3844",1,"draw","Brian Laws",2004
"3845",3,"win","Brian Laws",2004
"3846",3,"win","Brian Laws",2004
"3847",3,"win","Brian Laws",2004
"3848",1,"draw","Brian Laws",2004
"3849",3,"win","Brian Laws",2004
"3850",3,"win","Brian Laws",2004
"3851",1,"draw","Brian Laws",2004
"3852",0,"lose","Brian Laws",2004
"3853",3,"win","Brian Laws",2004
"3854",3,"win","Brian Laws",2004
"3855",3,"win","Brian Laws",2004
"3856",0,"lose","Brian Kidd",2012
"3857",1,"draw","Brian Kidd",1998
"3858",0,"lose","Brian Kidd",1998
"3859",0,"lose","Brian Kidd",1998
"3860",0,"lose","Brian Kidd",1998
"3861",3,"win","Brian Kidd",1998
"3862",0,"lose","Brian Kidd",1998
"3863",0,"lose","Brian Kidd",1998
"3864",3,"win","Brian Kidd",1998
"3865",0,"lose","Brian Kidd",1998
"3866",1,"draw","Brian Kidd",1998
"3867",1,"draw","Brian Kidd",1998
"3868",3,"win","Brian Kidd",1998
"3869",3,"win","Brian Kidd",2012
"3870",1,"draw","Brian Kidd",1998
"3871",1,"draw","Brian Kidd",1998
"3872",1,"draw","Brian Kidd",1998
"3873",1,"draw","Brian Kidd",1998
"3874",1,"draw","Brian Kidd",1998
"3875",0,"lose","Brian Kidd",1998
"3876",1,"draw","Brian Kidd",1998
"3877",1,"draw","Brian Kidd",1998
"3878",3,"win","Brian Kidd",1998
"3879",3,"win","Brian Kidd",1998
"3880",1,"draw","Brian Kidd",1998
"3881",3,"win","Carlo Ancelotti",2016
"3882",0,"lose","Carlo Ancelotti",2016
"3883",3,"win","Carlo Ancelotti",2016
"3884",3,"win","Carlo Ancelotti",2016
"3885",3,"win","Carlo Ancelotti",2016
"3886",1,"draw","Carlo Ancelotti",2016
"3887",3,"win","Carlo Ancelotti",2016
"3888",3,"win","Carlo Ancelotti",2016
"3889",3,"win","Carlo Ancelotti",2016
"3890",3,"win","Carlo Ancelotti",2016
"3891",3,"win","Carlo Ancelotti",2014
"3892",1,"draw","Carlo Ancelotti",2014
"3893",0,"lose","Carlo Ancelotti",2014
"3894",3,"win","Carlo Ancelotti",2014
"3895",3,"win","Carlo Ancelotti",2014
"3896",1,"draw","Carlo Ancelotti",2014
"3897",3,"win","Carlo Ancelotti",2014
"3898",0,"lose","Carlo Ancelotti",2014
"3899",0,"lose","Carlo Ancelotti",2014
"3900",1,"draw","Carlo Ancelotti",2014
"3901",3,"win","Carlo Ancelotti",2014
"3902",0,"lose","Carlo Ancelotti",2014
"3903",3,"win","Carlo Ancelotti",2014
"3904",3,"win","Carlo Ancelotti",2014
"3905",3,"win","Carlo Ancelotti",2014
"3906",0,"lose","Carlo Ancelotti",2014
"3907",3,"win","Carlo Ancelotti",2014
"3908",3,"win","Carlo Ancelotti",2014
"3909",3,"win","Carlo Ancelotti",2014
"3910",3,"win","Carlo Ancelotti",2014
"3911",3,"win","Carlo Ancelotti",2014
"3912",3,"win","Carlo Ancelotti",2014
"3913",3,"win","Carlo Ancelotti",2014
"3914",3,"win","Carlo Ancelotti",2014
"3915",3,"win","Carlo Ancelotti",2014
"3916",3,"win","Carlo Ancelotti",2014
"3917",3,"win","Carlo Ancelotti",2014
"3918",0,"lose","Carlo Ancelotti",2014
"3919",0,"lose","Carlo Ancelotti",2014
"3920",3,"win","Carlo Ancelotti",2014
"3921",3,"win","Carlo Ancelotti",2013
"3922",1,"draw","Carlo Ancelotti",2013
"3923",3,"win","Carlo Ancelotti",2013
"3924",3,"win","Carlo Ancelotti",2013
"3925",3,"win","Carlo Ancelotti",2013
"3926",3,"win","Carlo Ancelotti",2013
"3927",3,"win","Carlo Ancelotti",2013
"3928",0,"lose","Carlo Ancelotti",2013
"3929",3,"win","Carlo Ancelotti",2013
"3930",1,"draw","Carlo Ancelotti",2013
"3931",3,"win","Carlo Ancelotti",2013
"3932",3,"win","Carlo Ancelotti",2013
"3933",3,"win","Carlo Ancelotti",2013
"3934",3,"win","Carlo Ancelotti",2013
"3935",3,"win","Carlo Ancelotti",2013
"3936",3,"win","Carlo Ancelotti",2013
"3937",3,"win","Carlo Ancelotti",2013
"3938",3,"win","Carlo Ancelotti",2013
"3939",1,"draw","Carlo Ancelotti",2013
"3940",1,"draw","Carlo Ancelotti",2013
"3941",3,"win","Carlo Ancelotti",2013
"3942",3,"win","Carlo Ancelotti",2013
"3943",3,"win","Carlo Ancelotti",2013
"3944",0,"lose","Carlo Ancelotti",2013
"3945",3,"win","Carlo Ancelotti",2013
"3946",3,"win","Carlo Ancelotti",2013
"3947",3,"win","Carlo Ancelotti",2013
"3948",3,"win","Carlo Ancelotti",2013
"3949",3,"win","Carlo Ancelotti",2013
"3950",3,"win","Carlo Ancelotti",2013
"3951",3,"win","Carlo Ancelotti",2012
"3952",1,"draw","Carlo Ancelotti",2012
"3953",3,"win","Carlo Ancelotti",2012
"3954",3,"win","Carlo Ancelotti",2012
"3955",3,"win","Carlo Ancelotti",2012
"3956",3,"win","Carlo Ancelotti",2012
"3957",3,"win","Carlo Ancelotti",2012
"3958",0,"lose","Carlo Ancelotti",2012
"3959",3,"win","Carlo Ancelotti",2012
"3960",3,"win","Carlo Ancelotti",2012
"3961",3,"win","Carlo Ancelotti",2012
"3962",3,"win","Carlo Ancelotti",2012
"3963",1,"draw","Carlo Ancelotti",2012
"3964",3,"win","Carlo Ancelotti",2012
"3965",3,"win","Carlo Ancelotti",2012
"3966",0,"lose","Carlo Ancelotti",2012
"3967",3,"win","Carlo Ancelotti",2012
"3968",0,"lose","Carlo Ancelotti",2012
"3969",3,"win","Carlo Ancelotti",2012
"3970",3,"win","Carlo Ancelotti",2012
"3971",3,"win","Carlo Ancelotti",2012
"3972",1,"draw","Carlo Ancelotti",2012
"3973",3,"win","Carlo Ancelotti",2012
"3974",3,"win","Carlo Ancelotti",2012
"3975",3,"win","Carlo Ancelotti",2012
"3976",1,"draw","Carlo Ancelotti",2012
"3977",3,"win","Carlo Ancelotti",2011
"3978",3,"win","Carlo Ancelotti",2011
"3979",0,"lose","Carlo Ancelotti",2011
"3980",1,"draw","Carlo Ancelotti",2011
"3981",0,"lose","Carlo Ancelotti",2011
"3982",0,"lose","Carlo Ancelotti",2011
"3983",3,"win","Carlo Ancelotti",2011
"3984",1,"draw","Carlo Ancelotti",2011
"3985",3,"win","Carlo Ancelotti",2011
"3986",3,"win","Carlo Ancelotti",2011
"3987",3,"win","Carlo Ancelotti",2011
"3988",3,"win","Carlo Ancelotti",2011
"3989",1,"draw","Carlo Ancelotti",2010
"3990",3,"win","Carlo Ancelotti",2010
"3991",3,"win","Carlo Ancelotti",2010
"3992",0,"lose","Carlo Ancelotti",2010
"3993",0,"lose","Carlo Ancelotti",2010
"3994",3,"win","Carlo Ancelotti",2010
"3995",3,"win","Carlo Ancelotti",2010
"3996",3,"win","Carlo Ancelotti",2010
"3997",1,"draw","Carlo Ancelotti",2010
"3998",3,"win","Carlo Ancelotti",2010
"3999",3,"win","Carlo Ancelotti",2010
"4000",3,"win","Carlo Ancelotti",2010
"4001",1,"draw","Carlo Ancelotti",2010
"4002",0,"lose","Carlo Ancelotti",2010
"4003",0,"lose","Carlo Ancelotti",2010
"4004",1,"draw","Carlo Ancelotti",2010
"4005",0,"lose","Carlo Ancelotti",2010
"4006",3,"win","Carlo Ancelotti",2010
"4007",3,"win","Carlo Ancelotti",2010
"4008",3,"win","Carlo Ancelotti",2010
"4009",1,"draw","Carlo Ancelotti",2010
"4010",3,"win","Carlo Ancelotti",2010
"4011",0,"lose","Carlo Ancelotti",2010
"4012",3,"win","Carlo Ancelotti",2010
"4013",3,"win","Carlo Ancelotti",2010
"4014",3,"win","Carlo Ancelotti",2010
"4015",3,"win","Carlo Ancelotti",2009
"4016",3,"win","Carlo Ancelotti",2009
"4017",0,"lose","Carlo Ancelotti",2009
"4018",3,"win","Carlo Ancelotti",2009
"4019",3,"win","Carlo Ancelotti",2009
"4020",1,"draw","Carlo Ancelotti",2009
"4021",3,"win","Carlo Ancelotti",2009
"4022",0,"lose","Carlo Ancelotti",2009
"4023",3,"win","Carlo Ancelotti",2009
"4024",0,"lose","Carlo Ancelotti",2009
"4025",1,"draw","Carlo Ancelotti",2009
"4026",3,"win","Carlo Ancelotti",2009
"4027",3,"win","Carlo Ancelotti",2009
"4028",3,"win","Carlo Ancelotti",2009
"4029",1,"draw","Carlo Ancelotti",2009
"4030",1,"draw","Carlo Ancelotti",2009
"4031",0,"lose","Carlo Ancelotti",2009
"4032",3,"win","Carlo Ancelotti",2009
"4033",3,"win","Carlo Ancelotti",2009
"4034",1,"draw","Carlo Ancelotti",2009
"4035",3,"win","Carlo Ancelotti",2009
"4036",3,"win","Carlo Ancelotti",2009
"4037",3,"win","Carlo Ancelotti",2009
"4038",0,"lose","Carlo Ancelotti",2009
"4039",3,"win","Carlo Ancelotti",2009
"4040",3,"win","Carlo Ancelotti",2009
"4041",3,"win","Carlo Ancelotti",2009
"4042",3,"win","Carlo Ancelotti",2009
"4043",3,"win","Carlo Ancelotti",2008
"4044",0,"lose","Carlo Ancelotti",2008
"4045",3,"win","Carlo Ancelotti",2008
"4046",3,"win","Carlo Ancelotti",2008
"4047",3,"win","Carlo Ancelotti",2008
"4048",3,"win","Carlo Ancelotti",2008
"4049",0,"lose","Carlo Ancelotti",2008
"4050",3,"win","Carlo Ancelotti",2008
"4051",0,"lose","Carlo Ancelotti",2008
"4052",3,"win","Carlo Ancelotti",2008
"4053",3,"win","Carlo Ancelotti",2008
"4054",1,"draw","Carlo Ancelotti",2008
"4055",1,"draw","Carlo Ancelotti",2008
"4056",3,"win","Carlo Ancelotti",2008
"4057",0,"lose","Carlo Ancelotti",2008
"4058",1,"draw","Carlo Ancelotti",2008
"4059",1,"draw","Carlo Ancelotti",2008
"4060",3,"win","Carlo Ancelotti",2008
"4061",3,"win","Carlo Ancelotti",2008
"4062",3,"win","Carlo Ancelotti",2008
"4063",3,"win","Carlo Ancelotti",2008
"4064",3,"win","Carlo Ancelotti",2008
"4065",3,"win","Carlo Ancelotti",2008
"4066",0,"lose","Carlo Ancelotti",2008
"4067",0,"lose","Carlo Ancelotti",2007
"4068",3,"win","Carlo Ancelotti",2007
"4069",0,"lose","Carlo Ancelotti",2007
"4070",0,"lose","Carlo Ancelotti",2007
"4071",0,"lose","Carlo Ancelotti",2007
"4072",3,"win","Carlo Ancelotti",2007
"4073",1,"draw","Carlo Ancelotti",2007
"4074",3,"win","Carlo Ancelotti",2007
"4075",1,"draw","Carlo Ancelotti",2007
"4076",3,"win","Carlo Ancelotti",2007
"4077",3,"win","Carlo Ancelotti",2007
"4078",0,"lose","Carlo Ancelotti",2007
"4079",1,"draw","Carlo Ancelotti",2007
"4080",0,"lose","Carlo Ancelotti",2007
"4081",3,"win","Carlo Ancelotti",2007
"4082",3,"win","Carlo Ancelotti",2007
"4083",1,"draw","Carlo Ancelotti",2007
"4084",3,"win","Carlo Ancelotti",2007
"4085",3,"win","Carlo Ancelotti",2007
"4086",3,"win","Carlo Ancelotti",2007
"4087",3,"win","Carlo Ancelotti",2007
"4088",1,"draw","Carlo Ancelotti",2007
"4089",1,"draw","Carlo Ancelotti",2007
"4090",1,"draw","Carlo Ancelotti",2007
"4091",3,"win","Carlo Ancelotti",2007
"4092",0,"lose","Carlo Ancelotti",2006
"4093",0,"lose","Carlo Ancelotti",2006
"4094",1,"draw","Carlo Ancelotti",2006
"4095",3,"win","Carlo Ancelotti",2006
"4096",3,"win","Carlo Ancelotti",2006
"4097",3,"win","Carlo Ancelotti",2006
"4098",3,"win","Carlo Ancelotti",2006
"4099",1,"draw","Carlo Ancelotti",2006
"4100",0,"lose","Carlo Ancelotti",2006
"4101",3,"win","Carlo Ancelotti",2006
"4102",3,"win","Carlo Ancelotti",2006
"4103",3,"win","Carlo Ancelotti",2006
"4104",0,"lose","Carlo Ancelotti",2006
"4105",1,"draw","Carlo Ancelotti",2006
"4106",0,"lose","Carlo Ancelotti",2006
"4107",3,"win","Carlo Ancelotti",2006
"4108",3,"win","Carlo Ancelotti",2006
"4109",1,"draw","Carlo Ancelotti",2006
"4110",1,"draw","Carlo Ancelotti",2006
"4111",3,"win","Carlo Ancelotti",2006
"4112",1,"draw","Carlo Ancelotti",2006
"4113",3,"win","Carlo Ancelotti",2006
"4114",3,"win","Carlo Ancelotti",2006
"4115",3,"win","Carlo Ancelotti",2006
"4116",3,"win","Carlo Ancelotti",2006
"4117",1,"draw","Carlo Ancelotti",2006
"4118",1,"draw","Carlo Ancelotti",2006
"4119",3,"win","Carlo Ancelotti",2006
"4120",3,"win","Carlo Ancelotti",2006
"4121",3,"win","Carlo Ancelotti",2006
"4122",3,"win","Carlo Ancelotti",2005
"4123",1,"draw","Carlo Ancelotti",2005
"4124",0,"lose","Carlo Ancelotti",2005
"4125",3,"win","Carlo Ancelotti",2005
"4126",0,"lose","Carlo Ancelotti",2005
"4127",3,"win","Carlo Ancelotti",2005
"4128",1,"draw","Carlo Ancelotti",2005
"4129",3,"win","Carlo Ancelotti",2005
"4130",1,"draw","Carlo Ancelotti",2005
"4131",3,"win","Carlo Ancelotti",2005
"4132",1,"draw","Carlo Ancelotti",2005
"4133",1,"draw","Carlo Ancelotti",2005
"4134",3,"win","Carlo Ancelotti",2005
"4135",3,"win","Carlo Ancelotti",2005
"4136",3,"win","Carlo Ancelotti",2005
"4137",3,"win","Carlo Ancelotti",2005
"4138",0,"lose","Carlo Ancelotti",2005
"4139",0,"lose","Carlo Ancelotti",2005
"4140",3,"win","Carlo Ancelotti",2005
"4141",0,"lose","Carlo Ancelotti",2005
"4142",0,"lose","Carlo Ancelotti",2005
"4143",3,"win","Carlo Ancelotti",2005
"4144",1,"draw","Carlo Ancelotti",2005
"4145",3,"win","Carlo Ancelotti",2005
"4146",3,"win","Carlo Ancelotti",2005
"4147",0,"lose","Carlo Ancelotti",2005
"4148",3,"win","Carlo Ancelotti",2005
"4149",1,"draw","Carlo Ancelotti",2004
"4150",1,"draw","Carlo Ancelotti",2004
"4151",0,"lose","Carlo Ancelotti",2004
"4152",3,"win","Carlo Ancelotti",2004
"4153",3,"win","Carlo Ancelotti",2004
"4154",0,"lose","Carlo Ancelotti",2004
"4155",1,"draw","Carlo Ancelotti",2004
"4156",3,"win","Carlo Ancelotti",2004
"4157",3,"win","Carlo Ancelotti",2004
"4158",3,"win","Carlo Ancelotti",2004
"4159",3,"win","Carlo Ancelotti",2004
"4160",3,"win","Carlo Ancelotti",2004
"4161",3,"win","Carlo Ancelotti",2004
"4162",0,"lose","Carlo Ancelotti",2004
"4163",3,"win","Carlo Ancelotti",2004
"4164",3,"win","Carlo Ancelotti",2004
"4165",3,"win","Carlo Ancelotti",2004
"4166",3,"win","Carlo Ancelotti",2004
"4167",3,"win","Carlo Ancelotti",2004
"4168",3,"win","Carlo Ancelotti",2004
"4169",1,"draw","Carlo Ancelotti",2004
"4170",3,"win","Carlo Ancelotti",2004
"4171",1,"draw","Carlo Ancelotti",2004
"4172",3,"win","Carlo Ancelotti",2004
"4173",3,"win","Carlo Ancelotti",2004
"4174",0,"lose","Carlo Ancelotti",2004
"4175",3,"win","Carlo Ancelotti",2004
"4176",3,"win","Carlo Ancelotti",2004
"4177",0,"lose","Carlo Ancelotti",2003
"4178",1,"draw","Carlo Ancelotti",2003
"4179",3,"win","Carlo Ancelotti",2003
"4180",1,"draw","Carlo Ancelotti",2003
"4181",3,"win","Carlo Ancelotti",2003
"4182",3,"win","Carlo Ancelotti",2003
"4183",3,"win","Carlo Ancelotti",2003
"4184",1,"draw","Carlo Ancelotti",2003
"4185",1,"draw","Carlo Ancelotti",2003
"4186",3,"win","Carlo Ancelotti",2003
"4187",3,"win","Carlo Ancelotti",2003
"4188",3,"win","Carlo Ancelotti",2003
"4189",3,"win","Carlo Ancelotti",2003
"4190",3,"win","Carlo Ancelotti",2003
"4191",0,"lose","Carlo Ancelotti",2003
"4192",0,"lose","Carlo Ancelotti",2003
"4193",3,"win","Carlo Ancelotti",2003
"4194",3,"win","Carlo Ancelotti",2003
"4195",3,"win","Carlo Ancelotti",2003
"4196",3,"win","Carlo Ancelotti",2003
"4197",3,"win","Carlo Ancelotti",2003
"4198",3,"win","Carlo Ancelotti",2003
"4199",1,"draw","Carlo Ancelotti",2003
"4200",1,"draw","Carlo Ancelotti",2003
"4201",3,"win","Carlo Ancelotti",2003
"4202",3,"win","Carlo Ancelotti",2003
"4203",1,"draw","Carlo Ancelotti",2002
"4204",0,"lose","Carlo Ancelotti",2002
"4205",3,"win","Carlo Ancelotti",2002
"4206",0,"lose","Carlo Ancelotti",2002
"4207",3,"win","Carlo Ancelotti",2002
"4208",3,"win","Carlo Ancelotti",2002
"4209",3,"win","Carlo Ancelotti",2002
"4210",1,"draw","Carlo Ancelotti",2002
"4211",3,"win","Carlo Ancelotti",2002
"4212",1,"draw","Carlo Ancelotti",2002
"4213",1,"draw","Carlo Ancelotti",2002
"4214",3,"win","Carlo Ancelotti",2002
"4215",3,"win","Carlo Ancelotti",2002
"4216",0,"lose","Carlo Ancelotti",2002
"4217",3,"win","Carlo Ancelotti",2002
"4218",3,"win","Carlo Ancelotti",2002
"4219",1,"draw","Carlo Ancelotti",2002
"4220",1,"draw","Carlo Ancelotti",2002
"4221",3,"win","Carlo Ancelotti",2002
"4222",3,"win","Carlo Ancelotti",2002
"4223",1,"draw","Carlo Ancelotti",2002
"4224",3,"win","Carlo Ancelotti",2002
"4225",0,"lose","Carlo Ancelotti",2002
"4226",3,"win","Carlo Ancelotti",2002
"4227",0,"lose","Carlo Ancelotti",2002
"4228",3,"win","Carlo Ancelotti",2002
"4229",3,"win","Carlo Ancelotti",2002
"4230",1,"draw","Carlo Ancelotti",2002
"4231",3,"win","Carlo Ancelotti",2002
"4232",3,"win","Carlo Ancelotti",2002
"4233",3,"win","Carlo Ancelotti",2002
"4234",3,"win","Carlo Ancelotti",2001
"4235",0,"lose","Carlo Ancelotti",2001
"4236",1,"draw","Carlo Ancelotti",2001
"4237",3,"win","Carlo Ancelotti",2001
"4238",3,"win","Carlo Ancelotti",2001
"4239",0,"lose","Carlo Ancelotti",2001
"4240",0,"lose","Carlo Ancelotti",2001
"4241",3,"win","Carlo Ancelotti",2001
"4242",1,"draw","Carlo Ancelotti",2001
"4243",1,"draw","Carlo Ancelotti",2001
"4244",0,"lose","Carlo Ancelotti",2001
"4245",1,"draw","Carlo Ancelotti",2001
"4246",1,"draw","Carlo Ancelotti",2001
"4247",3,"win","Carlo Ancelotti",2001
"4248",1,"draw","Carlo Ancelotti",2001
"4249",1,"draw","Carlo Ancelotti",2001
"4250",3,"win","Carlo Ancelotti",2001
"4251",3,"win","Carlo Ancelotti",2001
"4252",1,"draw","Carlo Ancelotti",2001
"4253",3,"win","Carlo Ancelotti",2000
"4254",3,"win","Carlo Ancelotti",2000
"4255",3,"win","Carlo Ancelotti",2000
"4256",1,"draw","Carlo Ancelotti",2000
"4257",3,"win","Carlo Ancelotti",2000
"4258",1,"draw","Carlo Ancelotti",2000
"4259",3,"win","Carlo Ancelotti",2000
"4260",3,"win","Carlo Ancelotti",2000
"4261",3,"win","Carlo Ancelotti",2000
"4262",3,"win","Carlo Ancelotti",2000
"4263",3,"win","Carlo Ancelotti",2000
"4264",1,"draw","Carlo Ancelotti",2000
"4265",3,"win","Carlo Ancelotti",2000
"4266",3,"win","Carlo Ancelotti",2000
"4267",1,"draw","Carlo Ancelotti",2000
"4268",3,"win","Carlo Ancelotti",2000
"4269",0,"lose","Carlo Ancelotti",2000
"4270",1,"draw","Carlo Ancelotti",2000
"4271",3,"win","Carlo Ancelotti",2000
"4272",0,"lose","Carlo Ancelotti",2000
"4273",1,"draw","Carlo Ancelotti",2000
"4274",0,"lose","Carlo Ancelotti",1999
"4275",0,"lose","Carlo Ancelotti",1999
"4276",3,"win","Carlo Ancelotti",1999
"4277",0,"lose","Carlo Ancelotti",1999
"4278",3,"win","Carlo Ancelotti",1999
"4279",0,"lose","Carlo Ancelotti",1999
"4280",3,"win","Carlo Ancelotti",1999
"4281",3,"win","Carlo Ancelotti",1999
"4282",1,"draw","Carlo Ancelotti",1999
"4283",3,"win","Carlo Ancelotti",1999
"4284",1,"draw","Carlo Ancelotti",1999
"4285",1,"draw","Carlo Ancelotti",1999
"4286",0,"lose","Carlo Ancelotti",1999
"4287",1,"draw","Carlo Ancelotti",1999
"4288",3,"win","Carlo Ancelotti",1999
"4289",1,"draw","Carlo Ancelotti",1999
"4290",1,"draw","Carlo Ancelotti",1999
"4291",3,"win","Carlo Ancelotti",1999
"4292",3,"win","Carlo Ancelotti",1999
"4293",3,"win","Carlo Ancelotti",1999
"4294",3,"win","Carlo Ancelotti",1999
"4295",1,"draw","Carlo Ancelotti",1998
"4296",3,"win","Carlo Ancelotti",1998
"4297",0,"lose","Carlo Ancelotti",1998
"4298",3,"win","Carlo Ancelotti",1998
"4299",1,"draw","Carlo Ancelotti",1998
"4300",1,"draw","Carlo Ancelotti",1998
"4301",3,"win","Carlo Ancelotti",1998
"4302",3,"win","Carlo Ancelotti",1998
"4303",0,"lose","Carlo Ancelotti",1997
"4304",1,"draw","Carlo Ancelotti",1997
"4305",3,"win","Carlo Ancelotti",1997
"4306",0,"lose","Carlo Ancelotti",1997
"4307",1,"draw","Carlo Ancelotti",1997
"4308",1,"draw","Carlo Ancelotti",1997
"4309",3,"win","Carlo Ancelotti",1997
"4310",1,"draw","Carlo Ancelotti",1997
"4311",1,"draw","Carlo Ancelotti",1997
"4312",0,"lose","Carlo Ancelotti",1997
"4313",0,"lose","Carlo Ancelotti",1997
"4314",3,"win","Carlo Ancelotti",1997
"4315",1,"draw","Carlo Ancelotti",1997
"4316",0,"lose","Carlo Ancelotti",1997
"4317",1,"draw","Carlo Ancelotti",1997
"4318",0,"lose","Carlo Ancelotti",1997
"4319",3,"win","Carlo Ancelotti",1997
"4320",1,"draw","Carlo Ancelotti",1997
"4321",3,"win","Carlo Ancelotti",1997
"4322",1,"draw","Carlo Ancelotti",1997
"4323",3,"win","Carlo Ancelotti",1997
"4324",3,"win","Carlo Ancelotti",1996
"4325",1,"draw","Carlo Ancelotti",1996
"4326",3,"win","Carlo Ancelotti",1996
"4327",3,"win","Carlo Ancelotti",1996
"4328",0,"lose","Carlo Ancelotti",1996
"4329",3,"win","Carlo Ancelotti",1996
"4330",3,"win","Carlo Ancelotti",1996
"4331",3,"win","Carlo Ancelotti",1996
"4332",3,"win","Carlo Ancelotti",1996
"4333",3,"win","Carlo Ancelotti",1996
"4334",1,"draw","Carlo Ancelotti",1996
"4335",0,"lose","Carlo Ancelotti",1996
"4336",1,"draw","Carlo Ancelotti",1996
"4337",0,"lose","Carlo Ancelotti",1996
"4338",3,"win","Carlo Ancelotti",1996
"4339",3,"win","Carlo Ancelotti",1996
"4340",3,"win","Carlo Ancelotti",1996
"4341",0,"lose","Carlo Ancelotti",2016
"4342",1,"draw","Carlo Ancelotti",2016
"4343",3,"win","Carlo Ancelotti",2016
"4344",3,"win","Carlo Ancelotti",2016
"4345",1,"draw","Carlo Ancelotti",2016
"4346",0,"lose","Carlo Ancelotti",2016
"4347",3,"win","Carlo Ancelotti",2016
"4348",3,"win","Carlo Ancelotti",2016
"4349",3,"win","Carlo Ancelotti",2016
